id,sku,Name,isActive,description,stockQuantity,purchasePrice,salePrice,categories,images,attrKey-1,attrValue-1,attrKey-2,attrValue-2,attrKey-3,attrValue-3,attrKey-4,attrValue-4,attrKey-5,attrValue-5
379,MJ12-L-Black,Proteus Fitness Jackshirt-L-Black,TRUE,"Part jacket, part shirt, the Proteus Fitness Jackshirt makes an ideal companion for outdoor training, camping or loafing on crisp days. Natural Cocona technology brings breathable comfort and increased dryness along with UV protection and odor management. The drop-tail hem provides extra coverage when you're riding a bike or replacing a sink valve.  1/4 zip. Stand-up collar.  Machine wash/dry. Quilted inner layer.",46,$45.00,$53.10,Clothing>Men>Tops>Jackets,http://eimages.valtim.com/acme-images/product/m/j/mj12-black_main.jpg,Size,L,Color,Black,,,,,,
380,MJ12-L-Blue,Proteus Fitness Jackshirt-L-Blue,TRUE,"Part jacket, part shirt, the Proteus Fitness Jackshirt makes an ideal companion for outdoor training, camping or loafing on crisp days. Natural Cocona technology brings breathable comfort and increased dryness along with UV protection and odor management. The drop-tail hem provides extra coverage when you're riding a bike or replacing a sink valve.  1/4 zip. Stand-up collar.  Machine wash/dry. Quilted inner layer.",63,$45.00,$49.50,Clothing>Men>Tops>Jackets,http://eimages.valtim.com/acme-images/product/m/j/mj12-blue_main.jpg,Size,L,Color,Blue,,,,,,
381,MJ12-L-Orange,Proteus Fitness Jackshirt-L-Orange,TRUE,"Part jacket, part shirt, the Proteus Fitness Jackshirt makes an ideal companion for outdoor training, camping or loafing on crisp days. Natural Cocona technology brings breathable comfort and increased dryness along with UV protection and odor management. The drop-tail hem provides extra coverage when you're riding a bike or replacing a sink valve.  1/4 zip. Stand-up collar.  Machine wash/dry. Quilted inner layer.",97,$45.00,$54.00,Clothing>Men>Tops>Jackets,"http://eimages.valtim.com/acme-images/product/m/j/mj12-orange_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj12-orange_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj12-orange_back.jpg",Size,L,Color,Orange,,,,,,
382,MJ12-XL-Black,Proteus Fitness Jackshirt-XL-Black,TRUE,"Part jacket, part shirt, the Proteus Fitness Jackshirt makes an ideal companion for outdoor training, camping or loafing on crisp days. Natural Cocona technology brings breathable comfort and increased dryness along with UV protection and odor management. The drop-tail hem provides extra coverage when you're riding a bike or replacing a sink valve.  1/4 zip. Stand-up collar.  Machine wash/dry. Quilted inner layer.",9,$45.00,$49.50,Clothing>Men>Tops>Jackets,http://eimages.valtim.com/acme-images/product/m/j/mj12-black_main.jpg,Size,XL,Color,Black,,,,,,
383,MJ12-XL-Blue,Proteus Fitness Jackshirt-XL-Blue,TRUE,"Part jacket, part shirt, the Proteus Fitness Jackshirt makes an ideal companion for outdoor training, camping or loafing on crisp days. Natural Cocona technology brings breathable comfort and increased dryness along with UV protection and odor management. The drop-tail hem provides extra coverage when you're riding a bike or replacing a sink valve.  1/4 zip. Stand-up collar.  Machine wash/dry. Quilted inner layer.",42,$45.00,$50.85,Clothing>Men>Tops>Jackets,http://eimages.valtim.com/acme-images/product/m/j/mj12-blue_main.jpg,Size,XL,Color,Blue,,,,,,
384,MJ12-XL-Orange,Proteus Fitness Jackshirt-XL-Orange,TRUE,"Part jacket, part shirt, the Proteus Fitness Jackshirt makes an ideal companion for outdoor training, camping or loafing on crisp days. Natural Cocona technology brings breathable comfort and increased dryness along with UV protection and odor management. The drop-tail hem provides extra coverage when you're riding a bike or replacing a sink valve.  1/4 zip. Stand-up collar.  Machine wash/dry. Quilted inner layer.",58,$45.00,$54.00,Clothing>Men>Tops>Jackets,"http://eimages.valtim.com/acme-images/product/m/j/mj12-orange_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj12-orange_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj12-orange_back.jpg",Size,XL,Color,Orange,,,,,,
385,MJ12,Proteus Fitness Jackshirt,TRUE,"Part jacket, part shirt, the Proteus Fitness Jackshirt makes an ideal companion for outdoor training, camping or loafing on crisp days. Natural Cocona technology brings breathable comfort and increased dryness along with UV protection and odor management. The drop-tail hem provides extra coverage when you're riding a bike or replacing a sink valve.  1/4 zip. Stand-up collar.  Machine wash/dry. Quilted inner layer.",69,$45.00,$49.50,Clothing>Men>Tops>Jackets,"http://eimages.valtim.com/acme-images/product/m/j/mj12-orange_main.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj12-orange_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/j/mj12-orange_back.jpg",Size,XS|S|M|L|XL,Color,Black|Blue|Orange,,,,,,
386,MS04-XS-Black,Gobi HeatTec&reg; Tee-XS-Black,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",18,$29.00,$32.48,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-black_main.jpg,Size,XS,Color,Black,,,,,,
387,MS04-XS-Orange,Gobi HeatTec&reg; Tee-XS-Orange,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",6,$29.00,$33.64,Clothing>Men>Tops>Tees,"http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_back.jpg",Size,XS,Color,Orange,,,,,,
388,MS04-XS-Red,Gobi HeatTec&reg; Tee-XS-Red,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",53,$29.00,$32.77,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-red_main.jpg,Size,XS,Color,Red,,,,,,
389,MS04-S-Black,Gobi HeatTec&reg; Tee-S-Black,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",9,$29.00,$31.90,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-black_main.jpg,Size,S,Color,Black,,,,,,
390,MS04-S-Orange,Gobi HeatTec&reg; Tee-S-Orange,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",96,$29.00,$34.80,Clothing>Men>Tops>Tees,"http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_back.jpg",Size,S,Color,Orange,,,,,,
391,MS04-S-Red,Gobi HeatTec&reg; Tee-S-Red,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",68,$29.00,$33.64,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-red_main.jpg,Size,S,Color,Red,,,,,,
392,MS04-M-Black,Gobi HeatTec&reg; Tee-M-Black,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",75,$29.00,$32.77,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-black_main.jpg,Size,M,Color,Black,,,,,,
393,MS04-M-Orange,Gobi HeatTec&reg; Tee-M-Orange,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",53,$29.00,$33.93,Clothing>Men>Tops>Tees,"http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_back.jpg",Size,M,Color,Orange,,,,,,
394,MS04-M-Red,Gobi HeatTec&reg; Tee-M-Red,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",44,$29.00,$32.19,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-red_main.jpg,Size,M,Color,Red,,,,,,
395,MS04-L-Black,Gobi HeatTec&reg; Tee-L-Black,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",97,$29.00,$31.90,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-black_main.jpg,Size,L,Color,Black,,,,,,
396,MS04-L-Orange,Gobi HeatTec&reg; Tee-L-Orange,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",26,$29.00,$31.90,Clothing>Men>Tops>Tees,"http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_back.jpg",Size,L,Color,Orange,,,,,,
397,MS04-L-Red,Gobi HeatTec&reg; Tee-L-Red,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",52,$29.00,$33.93,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-red_main.jpg,Size,L,Color,Red,,,,,,
398,MS04-XL-Black,Gobi HeatTec&reg; Tee-XL-Black,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",94,$29.00,$33.64,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-black_main.jpg,Size,XL,Color,Black,,,,,,
399,MS04-XL-Orange,Gobi HeatTec&reg; Tee-XL-Orange,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",19,$29.00,$32.48,Clothing>Men>Tops>Tees,"http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_back.jpg",Size,XL,Color,Orange,,,,,,
400,MS04-XL-Red,Gobi HeatTec&reg; Tee-XL-Red,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",56,$29.00,$34.51,Clothing>Men>Tops>Tees,http://eimages.valtim.com/acme-images/product/m/s/ms04-red_main.jpg,Size,XL,Color,Red,,,,,,
401,MS04,Gobi HeatTec&reg; Tee,TRUE,"When the training gets intense, the Gobi HeatTec Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.  Orange micropolyester shirt. HeatTec wicking fabric. Crew neckline.  Machine wash/dry.",95,$29.00,$31.90,Clothing>Men>Tops>Tees,"http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/ms04-orange_back.jpg",Size,XS|S|M|L|XL,Color,Black|Orange|Red,,,,,,
402,MS05-XS-Black,Helios EverCool&trade; Tee-XS-Black,TRUE,"Pumping iron or dialing the track, you've got cool comfort on your side in our short-sleeve Helios EverCool Tee. The fabric is infused with moisture-wicking technology that pulls sweat off your skin for speedy evaporation. Stretchy fabric gussets encourage ventilation while increasing your range of motion.  Teal quick dry tee. Relaxed fit.  Crew neckline.  Machine wash/dry.",20,$24.00,$26.40,Clothing>Men>Tops>Tees|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/s/ms05-black_main.jpg,Size,XS,Color,Black,,,,,,
403,MS05-XS-Blue,Helios EverCool&trade; Tee-XS-Blue,TRUE,"Pumping iron or dialing the track, you've got cool comfort on your side in our short-sleeve Helios EverCool Tee. The fabric is infused with moisture-wicking technology that pulls sweat off your skin for speedy evaporation. Stretchy fabric gussets encourage ventilation while increasing your range of motion.  Teal quick dry tee. Relaxed fit.  Crew neckline.  Machine wash/dry.",53,$24.00,$26.88,Clothing>Men>Tops>Tees|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/s/ms05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/ms05-blue_back.jpg",Size,XS,Color,Blue,,,,,,
404,MS05-XS-Purple,Helios EverCool&trade; Tee-XS-Purple,TRUE,"Pumping iron or dialing the track, you've got cool comfort on your side in our short-sleeve Helios EverCool Tee. The fabric is infused with moisture-wicking technology that pulls sweat off your skin for speedy evaporation. Stretchy fabric gussets encourage ventilation while increasing your range of motion.  Teal quick dry tee. Relaxed fit.  Crew neckline.  Machine wash/dry.",46,$24.00,$26.40,Clothing>Men>Tops>Tees|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/s/ms05-purple_main.jpg,Size,XS,Color,Purple,,,,,,
405,MS05-S-Black,Helios EverCool&trade; Tee-S-Black,TRUE,"Pumping iron or dialing the track, you've got cool comfort on your side in our short-sleeve Helios EverCool Tee. The fabric is infused with moisture-wicking technology that pulls sweat off your skin for speedy evaporation. Stretchy fabric gussets encourage ventilation while increasing your range of motion.  Teal quick dry tee. Relaxed fit.  Crew neckline.  Machine wash/dry.",51,$24.00,$26.88,Clothing>Men>Tops>Tees|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/m/s/ms05-black_main.jpg,Size,S,Color,Black,,,,,,
